2018-05-06,202715
2018-05-07,115213
2018-05-08,118169
2018-05-09,118729
2018-05-10,129086
2018-05-11,162934
2018-05-12,245274
2018-05-13,209990
2018-05-14,124953
2018-05-15,137652
2018-05-16,126727
2018-05-17,128973
2018-05-18,167434
2018-05-19,251570
2018-05-20,200553
2018-05-21,131141
2018-05-22,136054
2018-05-23,136772
2018-05-24,136855
2018-05-25,171046
2018-05-26,250304
2018-05-27,201253
2018-05-28,123344
2018-05-29,124515
2018-05-30,129590
2018-05-31,136915
2018-06-01,176161
2018-06-02,217764
2018-06-03,190807
2018-06-04,122057
2018-06-05,140595
2018-06-06,145157
2018-06-07,148847
2018-06-08,179022
2018-06-09,236355
2018-06-10,194125
2018-06-11,127094
2018-06-12,135282
2018-06-13,130798
2018-06-14,132688
2018-06-15,153729
2018-06-16,197758
2018-06-17,193005
2018-06-18,178176
2018-06-19,123875
2018-06-20,123350
2018-06-21,120708
2018-06-22,142815
2018-06-23,183299
2018-06-24,161860
2018-06-25,124929
2018-06-26,134717
2018-06-27,151298
2018-06-28,160044
2018-06-29,180119
2018-06-30,233706
2018-07-01,226510
2018-07-02,216196
2018-07-03,214348
2018-07-04,635058
2018-07-05,248892
2018-07-06,215072
2018-07-07,220660
2018-07-08,249788
2018-07-09,212085
2018-07-10,221739
2018-07-11,206603
2018-07-12,208996
2018-07-13,201817
2018-07-14,198527
2018-07-15,202289
2018-07-16,210845
2018-07-17,187695
2018-07-18,197102
2018-07-19,195300
2018-07-20,204155
2018-07-21,198032
2018-07-22,200771
2018-07-23,222673
2018-07-24,170981
2018-07-25,244082
2018-07-26,219532
2018-07-27,195320
2018-07-28,207930
2018-07-29,221598
2018-07-30,226174
2018-07-31,225391
2018-08-01,182786
2018-08-02,183779
2018-08-03,183349
2018-08-04,185998
2018-08-05,177217
2018-08-06,205001
2018-08-07,212770
2018-08-08,191760
2018-08-09,203185
2018-08-10,194790
2018-08-11,220903
2018-08-12,200715
2018-08-13,206707
2018-08-14,209224
2018-08-15,208656
2018-08-16,187238
2018-08-17,169764
2018-08-18,190671
2018-08-19,185423
2018-08-20,198298
2018-08-21,202080
2018-08-22,188488
2018-08-23,388949
2018-08-24,204151
